stage,match_date,hometeam,awayteam,home_prob,draw_prob,away_prob,scrape_datetime,url,league_code,league_string,region,competition
December,12/17,Roma,Cagliari,0.77,0.15,0.09,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Sampdoria,Sassuolo,0.42,0.26,0.32,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Fiorentina,Genoa,0.55,0.24,0.2,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Atalanta,Lazio,0.44,0.26,0.3,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Torino,Napoli,0.24,0.23,0.53,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Bologna,Juventus,0.13,0.22,0.65,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Benevento,SPAL,0.4,0.31,0.29,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Crotone,Chievo,0.43,0.3,0.27,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/17,Verona,AC Milan,0.19,0.25,0.55,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Udinese,Verona,0.56,0.27,0.17,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Lazio,Crotone,0.63,0.23,0.14,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,AC Milan,Atalanta,0.48,0.26,0.25,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Cagliari,Fiorentina,0.37,0.25,0.38,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Juventus,Roma,0.56,0.23,0.21,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Napoli,Sampdoria,0.74,0.17,0.09,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Genoa,Benevento,0.55,0.27,0.18,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Sassuolo,Inter Milan,0.3,0.24,0.47,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,Chievo,Bologna,0.43,0.29,0.29,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/23,SPAL,Torino,0.31,0.26,0.43,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Inter Milan,Lazio,0.52,0.23,0.25,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Roma,Sassuolo,0.72,0.17,0.11,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Sampdoria,SPAL,0.56,0.26,0.19,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Fiorentina,AC Milan,0.36,0.26,0.38,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Atalanta,Cagliari,0.59,0.23,0.18,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Torino,Genoa,0.53,0.24,0.23,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Bologna,Udinese,0.41,0.29,0.3,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Benevento,Chievo,0.35,0.3,0.35,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Crotone,Napoli,0.17,0.23,0.59,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
December,12/30,Verona,Juventus,0.09,0.19,0.73,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Roma,Atalanta,0.59,0.23,0.19,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,AC Milan,Crotone,0.66,0.22,0.12,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Fiorentina,Inter Milan,0.33,0.24,0.43,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Cagliari,Juventus,0.14,0.2,0.66,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Torino,Bologna,0.53,0.25,0.22,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Napoli,Verona,0.84,0.12,0.03,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Genoa,Sassuolo,0.38,0.27,0.36,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Benevento,Sampdoria,0.3,0.29,0.41,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,Chievo,Udinese,0.4,0.28,0.32,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/6,SPAL,Lazio,0.24,0.25,0.51,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Inter Milan,Roma,0.39,0.24,0.37,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Udinese,SPAL,0.54,0.27,0.19,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Lazio,Chievo,0.63,0.22,0.15,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Sampdoria,Fiorentina,0.39,0.26,0.35,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Cagliari,AC Milan,0.28,0.25,0.47,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Atalanta,Napoli,0.32,0.26,0.42,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Juventus,Genoa,0.84,0.12,0.03,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Bologna,Benevento,0.54,0.28,0.18,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Sassuolo,Torino,0.45,0.24,0.31,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/21,Verona,Crotone,0.37,0.32,0.31,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/28,Roma,Sampdoria,0.74,0.17,0.1,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/28,AC Milan,Lazio,0.48,0.25,0.27,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/28,Fiorentina,Verona,0.64,0.23,0.13,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
January,1/28,Torino,Benevento,0.63,0.23,0.14,2017-08-17 17:24:41,https://projects.fivethirtyeight.com/soccer-predictions/serie-a/,serie-a,Italy: Serie A,Italy,Serie A
